sequence_name	AHR	AIRE	ANHX	ARID5B	BACH/NFE	BCL	CDC5L	CEBPA	CREB	CREB3L/XBP	CTCF	DMRT/DMRTA	E2F	E2F/TFDP	EBF	EGR	ESR/ESRRA	ESRRA/NR5A	ETS	FEZF	FOX	FOXH	FOXJ	GATA	GCM	GFI	GLI/GLIS/ZIC	HMBOX	HOX	HOXB/PBX	HSF	IKZF	INSM	IRF/STAT	IRX	LCORL	LEF/TCF	MAFF/MAFG	MAZ	MBD	MBNL	MECOM	MEF2	MEIS/PBX	MTF	MYB	MYRF	MZF	MZF/YY	NEUROG/OLIG	NFATC	NFIC/NFIX	NFKB/RELA	NFYA/NFYB	NHLH/TFAP	NR	NR1I/VDR	NRF	OLIG/ZBTB	OSR	PAX	PLAG	POU	PRDM	REST	RFX/MXI	RORC/RORA	RUNX	SCRT	SIX/ZNF	SMAD	SOX	SP/KLF	SPDEF	SREBF	SRF	STAT/STAT5A	TBX	TEAD	TFAP	TFCP	THAP	TOPORS	TP	USF/BHLHE	YBX	YY	ZBTB	ZIK	ZIM	ZKSCAN	ZNF	ZSCAN	ZSCAN5C
H009_3LTR_SGA_Set2_31_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	30	1	0
H009_3LTR_SGA_Set2_32_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	30	1	0
H009_3LTR_SGA_Set2_33_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	30	1	0
H009_3LTR_SGA_Set2_34_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	30	1	0
H009_3LTR_SGA_Set2_35_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	30	1	0
H009_3LTR_SGA_Set2_36_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	30	1	0
H009_3LTR_SGA_Set2_37_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_3LTR_SGA_Set2_38	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	30	1	0
H009_5LTR_SGA_10_(reversed)	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	27	2	0
H009_5LTR_SGA_11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_13_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_5LTR_SGA_14_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	29	1	0
H009_5LTR_SGA_15_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_5LTR_SGA_16_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	30	1	0
H009_5LTR_SGA_17_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_5LTR_SGA_18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_19_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_20_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	29	1	0
H009_5LTR_SGA_21_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_23_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_5LTR_SGA_4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_5_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_5LTR_SGA_6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	30	1	0
H009_5LTR_SGA_7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_5LTR_SGA_8_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H009_5LTR_SGA_9_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	32	1	0
H016_3LTR_SGA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_3LTR_SGA11_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_3LTR_SGA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	33	1	0
H016_3LTR_SGA13_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_3LTR_SGA14_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	30	1	0
H016_3LTR_SGA16_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_3LTR_SGA18_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	31	1	0
H016_3LTR_SGA19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	31	1	0
H016_3LTR_SGA1_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_3LTR_SGA20_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_3LTR_SGA23_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	31	1	0
H016_3LTR_SGA24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	31	1	0
H016_3LTR_SGA26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	32	1	0
H016_3LTR_SGA3_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	31	1	0
H016_3LTR_SGA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	30	1	0
H016_5LTR_SGA_10_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	1	0	1	1	0	2	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	30	1	0
H016_5LTR_SGA_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_13_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_14_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	33	1	0
H016_5LTR_SGA_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	33	1	0
H016_5LTR_SGA_16_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_18_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	33	1	0
H016_5LTR_SGA_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	33	1	0
H016_5LTR_SGA_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	33	1	0
H016_5LTR_SGA_22_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_2_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	33	1	0
H016_5LTR_SGA_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	33	1	0
H016_5LTR_SGA_5_(reversed)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H016_5LTR_SGA_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	34	1	0
H019_3LTR_SGA10_(reversed)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	27	2	0
